Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Bathroom,Point of Contact,Total Floors,Bachelors Preferred,Family Preferred
2022-06-17,2,8500,720,Ground,Carpet Area,"Silpara, Purba Barisha",Kolkata,Unfurnished,2,Contact Owner,1,True,True
2022-06-20,2,3500,500,4,Carpet Area,Konnagar,Kolkata,Unfurnished,1,Contact Owner,5,True,False
2022-06-30,2,7000,800,Ground,Super Area,Madhyam Gram,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-05-19,1,3000,160,Ground,Super Area,"Kudghat, Ashok Nagar",Kolkata,Unfurnished,1,Contact Owner,1,True,True
2022-06-19,2,14000,1200,1,Carpet Area,Salt Lake City Sector 5,Kolkata,Unfurnished,2,Contact Agent,2,True,True
2022-06-17,1,18000,700,Ground,Super Area,Salt Lake City Sector 3,Kolkata,Furnished,1,Contact Owner,4,True,True
2022-06-13,1,3500,1000,Ground,Super Area,Dum Dum Cantonment,Kolkata,Semi-Furnished,1,Contact Owner,1,True,True
2022-06-16,2,16000,1250,Ground,Super Area,Kasba,Kolkata,Unfurnished,2,Contact Agent,1,True,True
2022-05-06,4,35000,1600,Ground,Super Area,Salt Lake City,Kolkata,Unfurnished,3,Contact Owner,3,True,True
2022-06-04,2,21000,700,Ground,Super Area,Lake Gardens,Kolkata,Semi-Furnished,1,Contact Owner,2,True,True
2022-06-16,1,4500,450,Ground,Super Area,"Silpara, Purba Barisha",Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-04,2,15000,839,1,Super Area,Howrah,Kolkata,Semi-Furnished,2,Contact Owner,3,True,True
2022-07-01,1,4500,230,Ground,Super Area,Birati,Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-05-06,1,5500,1800,Ground,Super Area,Baranagar,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-05-10,2,8500,800,1,Super Area,Baguihati,Kolkata,Unfurnished,2,Contact Owner,2,True,True
2022-05-27,1,5000,500,Ground,Carpet Area,BRAHMAPUR NEAR BANSDRONI,Kolkata,Semi-Furnished,1,Contact Owner,1,True,True
2022-05-22,2,8500,620,Ground,Carpet Area,Kasba,Kolkata,Unfurnished,1,Contact Owner,1,True,False
2022-04-24,2,9000,650,2,Carpet Area,tollygunge Kabardanga,Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-05-23,1,7500,550,1,Super Area,"Naktala, Garia",Kolkata,Semi-Furnished,1,Contact Agent,2,True,True
2022-04-23,2,7000,450,1,Carpet Area,safuipara,Kolkata,Furnished,2,Contact Owner,3,True,False
2022-04-24,3,15000,1350,1,Carpet Area,"Annapurna Apartment, Rajarhat Chowmatha",Kolkata,Unfurnished,2,Contact Owner,2,False,True
2022-05-06,2,7000,600,2,Super Area,"Park Circus, Ballygunge",Kolkata,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-31,3,10000,1200,2,Super Area,Belghoria,Kolkata,Furnished,1,Contact Owner,4,True,True
2022-06-25,2,7000,700,1,Super Area,"Haridevpur, Paschim Putiary",Kolkata,Unfurnished,1,Contact Agent,2,True,True
2022-06-27,3,3200,800,1,Carpet Area,Bhawanipur,Kolkata,Furnished,2,Contact Owner,3,True,True
2022-06-19,2,6000,600,Ground,Carpet Area,Santoshpur,Kolkata,Semi-Furnished,1,Contact Owner,3,True,True
2022-06-19,2,12000,900,1,Super Area,Tollygunge,Kolkata,Unfurnished,2,Contact Owner,3,True,True
2022-05-31,2,6000,750,Ground,Super Area,Behala,Kolkata,Unfurnished,1,Contact Owner,1,True,True
2022-07-01,3,10000,1250,1,Super Area,Jaffarpore Rifle Range Road,Kolkata,Unfurnished,2,Contact Owner,2,True,True
2022-05-31,3,12000,1000,2,Super Area,Dariya,Kolkata,Semi-Furnished,3,Contact Owner,2,True,True
2022-06-03,2,8000,600,Ground,Super Area,Howrah,Kolkata,Semi-Furnished,1,Contact Owner,2,True,True
2022-06-30,2,5300,650,1,Carpet Area,Sodepur,Kolkata,Unfurnished,1,Contact Owner,1,True,True
2022-06-24,2,5000,450,2,Carpet Area,Liluah,Kolkata,Unfurnished,1,Contact Owner,3,True,False
2022-06-11,3,8500,800,Ground,Super Area,Near DumDum Metro,Kolkata,Unfurnished,2,Contact Owner,2,True,True
2022-06-19,3,22000,1000,Ground,Carpet Area,"Sukanta Nagar, New Barrakpur",Kolkata,Semi-Furnished,2,Contact Owner,3,True,True
2022-06-19,2,7000,1000,Ground,Super Area,"Kumarpara, Narendrapur",Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-06-25,3,25000,1400,5,Carpet Area,Salt Lake City,Kolkata,Furnished,3,Contact Agent,5,True,False
2022-06-11,2,7000,600,1,Carpet Area,Barrackpore,Kolkata,Semi-Furnished,1,Contact Owner,4,True,False
2022-06-13,2,15000,723,Ground,Carpet Area,Narendrapur,Kolkata,Furnished,1,Contact Owner,3,False,True
2022-06-19,1,6000,320,Ground,Carpet Area,Sahid Nagar,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-17,2,8000,900,Ground,Super Area,Belghoria,Kolkata,Semi-Furnished,1,Contact Owner,3,True,True
2022-05-27,3,40000,1400,Ground,Carpet Area,Salt Lake City Sector 2,Kolkata,Furnished,2,Contact Agent,2,True,True
2022-06-24,1,6000,2160,1,Super Area,Kasba,Kolkata,Semi-Furnished,1,Contact Owner,2,True,False
2022-06-22,2,15000,650,Ground,Carpet Area,kasba bosepukur,Kolkata,Semi-Furnished,1,Contact Owner,2,True,True
2022-06-16,2,6500,800,1,Super Area,Kanchrapara,Kolkata,Semi-Furnished,1,Contact Owner,1,True,True
2022-06-08,3,8000,800,2,Super Area,Bansdroni,Kolkata,Semi-Furnished,1,Contact Owner,3,True,True
2022-05-05,1,5500,500,Ground,Carpet Area,"Garia Station, Garia",Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-28,3,9000,1700,1,Super Area,Panchanantala Road,Kolkata,Semi-Furnished,2,Contact Owner,2,True,True
2022-04-27,1,6000,130,Ground,Carpet Area,Bow Bazar,Kolkata,Semi-Furnished,1,Contact Owner,2,True,True
2022-05-14,1,15000,505,Ground,Super Area,Kasba,Kolkata,Furnished,1,Contact Owner,3,True,True
2022-07-04,4,30000,4000,Ground,Super Area,"Sakher Bazar, Purba Barisha",Kolkata,Furnished,3,Contact Agent,3,True,True
2022-05-22,3,30000,1250,Ground,Super Area,New Alipore,Kolkata,Unfurnished,2,Contact Owner,2,True,True
2022-06-15,1,5000,700,Ground,Carpet Area,My Own House,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-12,2,15000,900,Ground,Super Area,"Park Circus, Ballygunge",Kolkata,Unfurnished,1,Contact Owner,1,True,False
2022-06-26,1,6500,650,1,Super Area,Joka,Kolkata,Semi-Furnished,1,Contact Owner,1,True,True
2022-06-29,2,4500,750,Ground,Super Area,Azadgarh,Kolkata,Furnished,1,Contact Owner,1,True,True
2022-05-07,2,7000,450,Ground,Carpet Area,Mandirtala,Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-06-25,1,6500,350,1,Carpet Area,Dhakuria,Kolkata,Semi-Furnished,1,Contact Owner,2,True,True
2022-06-12,1,17500,480,1,Carpet Area,Rabindra Sarovar Metro,Kolkata,Furnished,2,Contact Owner,2,True,False
2022-06-18,2,10000,900,Ground,Super Area,Garia,Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-05-24,1,1500,200,Ground,Super Area,Santoshpur,Kolkata,Semi-Furnished,1,Contact Owner,2,True,True
2022-06-06,3,25000,1100,2,Super Area,"Regent Estate, Bijoygarh",Kolkata,Unfurnished,3,Contact Owner,3,True,True
2022-04-28,2,12000,800,1,Carpet Area,Kasba,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-05,3,7500,1000,Ground,Carpet Area,south station pally dankuni,Kolkata,Furnished,2,Contact Owner,2,True,True
2022-06-11,1,7000,800,1,Carpet Area,Kumargali,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-29,1,3500,200,Upper Basement,Super Area,Baguihati,Kolkata,Semi-Furnished,1,Contact Owner,4,True,True
2022-06-26,3,10000,1190,1,Carpet Area,Sarsuna,Kolkata,Unfurnished,2,Contact Owner,2,True,True
2022-05-17,2,14000,900,Ground,Carpet Area,Salt Lake City,Kolkata,Unfurnished,2,Contact Agent,2,True,False
2022-05-28,2,15000,1500,Ground,Super Area,Garia,Kolkata,Unfurnished,2,Contact Owner,2,True,True
2022-05-15,2,6500,600,2,Super Area,Thakurpukur,Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-05-14,3,10000,800,Ground,Super Area,Brahmapur,Kolkata,Unfurnished,1,Contact Owner,4,True,True
2022-05-09,2,10500,800,1,Carpet Area,Santoshpur,Kolkata,Unfurnished,2,Contact Owner,2,False,True
2022-06-11,3,10000,900,Ground,Carpet Area,Garia,Kolkata,Semi-Furnished,2,Contact Owner,3,True,True
2022-04-24,1,5000,350,Ground,Carpet Area,Purba Barisha,Kolkata,Semi-Furnished,1,Contact Owner,3,True,True
2022-06-29,2,9000,800,Ground,Carpet Area,Sodepur,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-23,2,20000,1600,Ground,Carpet Area,Jadavpur University,Kolkata,Unfurnished,2,Contact Owner,3,True,False
2022-05-12,3,35000,1012,2,Carpet Area,Salt Lake City Sector 1,Kolkata,Semi-Furnished,2,Contact Owner,3,True,True
2022-04-29,3,15000,1200,Ground,Carpet Area,"Pathak Para, Behala",Kolkata,Unfurnished,2,Contact Owner,2,True,False
2022-04-23,2,20000,700,1,Super Area,Salt Lake City Sector 1,Kolkata,Furnished,1,Contact Owner,2,True,True
2022-05-09,2,12000,1000,1,Super Area,Behala,Kolkata,Semi-Furnished,1,Contact Owner,3,True,True
2022-06-30,2,8000,800,Ground,Carpet Area,Thakurpukur,Kolkata,Unfurnished,1,Contact Owner,3,True,False
2022-05-05,1,3000,500,Ground,Super Area,Hatiara,Kolkata,Semi-Furnished,1,Contact Owner,1,True,True
2022-05-20,3,20000,1200,Ground,Carpet Area,"Haridevpur, Paschim Putiary",Kolkata,Semi-Furnished,2,Contact Owner,1,True,False
2022-06-10,1,9000,450,Ground,Carpet Area,Salt Lake City Sector 2,Kolkata,Unfurnished,1,Contact Agent,2,True,False
2022-06-25,3,13000,950,Ground,Carpet Area,"Rabindrapally, Garia",Kolkata,Unfurnished,2,Contact Owner,2,True,True
2022-06-30,1,7000,350,Ground,Carpet Area,Salt Lake City Sector 5,Kolkata,Unfurnished,1,Contact Agent,2,True,True
2022-06-03,1,9000,450,Ground,Carpet Area,Salt Lake City Sector 5,Kolkata,Unfurnished,1,Contact Agent,3,True,True
2022-05-03,1,9000,550,Ground,Carpet Area,"Bangur Avenue, Lake Town",Kolkata,Semi-Furnished,1,Contact Owner,2,True,False
2022-05-19,2,10000,300,Ground,Carpet Area,Keshtopur,Kolkata,Unfurnished,1,Contact Owner,1,True,False
2022-05-09,3,15000,1250,Ground,Super Area,"Sakher Bazar, Purba Barisha",Kolkata,Semi-Furnished,2,Contact Owner,3,True,True
2022-06-22,2,7000,700,2,Super Area,Garia,Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-05-31,3,8000,812,Ground,Super Area,Hooghly,Kolkata,Unfurnished,2,Contact Owner,3,True,True
2022-06-21,2,8000,550,Ground,Super Area,"Kalabagan, Tollygunge",Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-22,1,5000,500,Ground,Super Area,Rishra,Kolkata,Semi-Furnished,1,Contact Owner,1,True,True
2022-06-23,1,14000,320,1,Carpet Area,"Action Area 3, Rajarhat Newtown",Kolkata,Furnished,1,Contact Owner,2,True,False
2022-05-05,2,5000,600,Ground,Super Area,"Anandapuri, Barrackpore",Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-01,2,5000,420,Ground,Carpet Area,Barasat,Kolkata,Unfurnished,1,Contact Owner,2,True,False
2022-06-29,3,12000,1100,Ground,Super Area,Rabindrapally Kestopur,Kolkata,Unfurnished,1,Contact Owner,2,True,False
2022-06-29,1,3200,220,3,Super Area,Sodepur,Kolkata,Unfurnished,1,Contact Owner,4,True,True
2022-06-10,2,8500,700,Ground,Carpet Area,Nungi More,Kolkata,Semi-Furnished,2,Contact Owner,2,True,True
2022-06-06,3,16000,1200,Ground,Carpet Area,"Baishnabghata, Garia",Kolkata,Unfurnished,2,Contact Agent,2,True,True
2022-05-23,2,14000,800,Ground,Carpet Area,Santoshpur - EM Bypass,Kolkata,Unfurnished,2,Contact Owner,3,True,True
2022-06-16,1,8000,300,Ground,Carpet Area,Bansdroni,Kolkata,Furnished,1,Contact Agent,1,True,False
2022-05-26,2,7000,650,Ground,Carpet Area,Baruipur,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-05-30,1,8000,600,1,Super Area,Garia,Kolkata,Furnished,1,Contact Owner,2,True,True
2022-06-08,1,3000,350,Ground,Super Area,Belghoria,Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-06-14,1,3800,500,1,Carpet Area,Nalta,Kolkata,Unfurnished,1,Contact Owner,3,True,False
2022-06-10,1,6500,400,1,Super Area,"Vivek Nagar, Garfa",Kolkata,Unfurnished,1,Contact Owner,1,True,True
2022-05-04,3,20000,1750,Ground,Super Area,Kalindi,Kolkata,Semi-Furnished,3,Contact Owner,3,True,True
2022-05-04,3,30000,1600,3,Super Area,Ballygunge,Kolkata,Unfurnished,2,Contact Owner,3,True,True
2022-06-13,1,8000,300,Ground,Carpet Area,Salt Lake City Sector 5,Kolkata,Semi-Furnished,1,Contact Agent,2,True,True
2022-06-25,2,14000,1100,1,Super Area,"Survey park, Santoshpur, kolkata",Kolkata,Semi-Furnished,2,Contact Owner,3,True,True
2022-06-22,2,7200,830,Ground,Super Area,Sodepur,Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-05-20,2,7000,600,Ground,Carpet Area,2 BHK,Kolkata,Semi-Furnished,2,Contact Owner,2,True,True
2022-06-01,1,7000,500,1,Super Area,Baranagar,Kolkata,Unfurnished,2,Contact Owner,2,True,False
2022-06-29,2,7500,900,1,Carpet Area,Dum Dum Cantonment,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-30,2,8500,1250,Ground,Carpet Area,Barasat,Kolkata,Unfurnished,2,Contact Owner,1,False,True
2022-06-03,2,12000,700,Ground,Carpet Area,Salt Lake City Sector 2,Kolkata,Unfurnished,1,Contact Agent,2,True,False
2022-06-22,1,8500,850,Ground,Carpet Area,Dakshineswar,Kolkata,Unfurnished,2,Contact Owner,1,True,False
2022-06-29,2,9500,550,Ground,Carpet Area,"Garia Station, Garia",Kolkata,Unfurnished,1,Contact Owner,1,True,True
2022-06-30,2,7500,550,Ground,Carpet Area,"New Garia Metro, New Garia",Kolkata,Furnished,2,Contact Owner,1,True,True
2022-06-15,2,12000,1200,Ground,Super Area,Hati Bagan - Bansdroni,Kolkata,Unfurnished,1,Contact Owner,1,True,True
2022-06-15,3,20000,1100,Ground,Carpet Area,Salt Lake City Sector 2,Kolkata,Unfurnished,2,Contact Agent,1,True,False
2022-06-29,2,8500,650,Ground,Super Area,Howrah,Kolkata,Semi-Furnished,1,Contact Owner,1,True,True
2022-06-15,3,20000,1050,Ground,Carpet Area,Salt Lake City Sector 2,Kolkata,Unfurnished,2,Contact Agent,1,True,False
2022-05-20,2,6000,960,Ground,Super Area,Dum Dum,Kolkata,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-30,2,5500,650,1,Carpet Area,Joka,Kolkata,Unfurnished,2,Contact Owner,1,True,True
2022-05-21,1,7000,550,Ground,Super Area,Kasba,Kolkata,Semi-Furnished,1,Contact Owner,2,True,True
2022-05-21,2,7000,500,Ground,Super Area,Dum Dum Metro,Kolkata,Semi-Furnished,2,Contact Owner,1,True,True
2022-04-25,1,6500,450,3,Super Area,"Baishnabghata Patuli Township, Patuli",Kolkata,Unfurnished,1,Contact Owner,4,False,True
2022-06-29,2,10000,850,1,Super Area,Agarpara,Kolkata,Unfurnished,2,Contact Owner,2,True,False
2022-07-01,1,5200,300,Ground,Carpet Area,Dum Dum,Kolkata,Unfurnished,1,Contact Agent,3,True,True
2022-04-25,2,13000,1000,1,Carpet Area,"N.S.C Bose Road (Near Ushagate), New Alipore",Kolkata,Semi-Furnished,3,Contact Owner,2,True,True
2022-05-24,2,7000,500,1,Carpet Area,Garia,Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-05-12,2,12000,756,Ground,Carpet Area,Dashadron Newtown Rajarhat,Kolkata,Semi-Furnished,1,Contact Owner,3,True,True
2022-04-23,1,15000,1000,2,Super Area,Barrackpore,Kolkata,Unfurnished,1,Contact Owner,3,True,True
2022-05-05,1,5000,150,1,Carpet Area,Anandapur,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-05-14,1,8000,800,Ground,Carpet Area,New town near ecopark .,Kolkata,Unfurnished,1,Contact Owner,2,True,False
2022-06-21,2,8000,700,2,Super Area,"Gandhi Colony, Netaji Nagar",Kolkata,Unfurnished,2,Contact Agent,3,True,False
2022-06-17,1,5000,420,3,Super Area,Em Bypass South East,Kolkata,Unfurnished,1,Contact Owner,3,True,False
2022-06-21,2,10000,800,Ground,Super Area,"Gandhi Colony, Netaji Nagar",Kolkata,Unfurnished,1,Contact Agent,1,True,False
2022-06-24,2,12000,288,2,Carpet Area,Kasba,Kolkata,Unfurnished,1,Contact Owner,3,True,False
2022-06-11,2,8000,900,Ground,Super Area,"Teghoria, Baguiati",Kolkata,Unfurnished,2,Contact Owner,1,True,True
2022-07-03,2,21000,850,1,Carpet Area,Salt Lake City Sector 2,Kolkata,Unfurnished,2,Contact Agent,1,True,False
2022-06-07,1,5000,350,1,Carpet Area,Thakurpukur,Kolkata,Unfurnished,1,Contact Owner,1,True,False
2022-04-27,2,9000,600,Ground,Super Area,Baghajatin,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-26,2,8000,1600,Ground,Carpet Area,Kalyani,Kolkata,Semi-Furnished,1,Contact Owner,2,True,False
2022-06-11,2,7000,986,2,Carpet Area,Pranthik Society Library Road Bhadreswar,Kolkata,Unfurnished,1,Contact Owner,3,True,False
2022-07-03,3,35000,1330,1,Carpet Area,Salt Lake City Sector 2,Kolkata,Unfurnished,2,Contact Agent,3,True,False
2022-05-14,3,15000,1300,Ground,Super Area,Lake Town,Kolkata,Semi-Furnished,2,Contact Owner,3,True,True
2022-05-22,2,6200,800,Ground,Carpet Area,Kestopur,Kolkata,Unfurnished,1,Contact Owner,2,True,False
2022-05-26,2,9900,800,1,Carpet Area,Bijoygarh,Kolkata,Unfurnished,1,Contact Owner,4,True,True
2022-07-03,2,7000,850,Ground,Super Area,Baranagar,Kolkata,Unfurnished,1,Contact Owner,3,True,False
2022-05-10,1,5000,322,1,Carpet Area,Dum Dum Metro,Kolkata,Unfurnished,1,Contact Agent,3,True,True
2022-06-19,2,6500,800,Ground,Carpet Area,Agarpara,Kolkata,Furnished,1,Contact Owner,2,True,True
2022-07-03,4,40000,1500,Ground,Carpet Area,Salt Lake City Sector 1,Kolkata,Unfurnished,2,Contact Agent,2,True,False
2022-06-08,3,40000,3500,1,Super Area,Salt Lake City,Kolkata,Semi-Furnished,2,Contact Owner,2,True,True
2022-06-26,2,12000,957,1,Carpet Area,Dasnagar,Kolkata,Furnished,2,Contact Owner,2,True,False
2022-05-18,1,6500,850,1,Carpet Area,Baksara,Kolkata,Unfurnished,1,Contact Owner,3,True,False
2022-06-23,2,10000,900,Ground,Carpet Area,Birati,Kolkata,Unfurnished,2,Contact Owner,2,True,False
2022-06-29,2,15000,600,Ground,Super Area,Agarpara,Kolkata,Semi-Furnished,1,Contact Owner,2,True,True
2022-05-09,1,5000,350,Ground,Carpet Area,Agarpara,Kolkata,Semi-Furnished,1,Contact Owner,5,True,True
2022-06-18,2,7000,800,Ground,Super Area,Thakurpukur,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-05-31,2,6000,320,1,Carpet Area,"Baishnabghata Patuli, Patuli",Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-04-29,3,15000,800,Ground,Carpet Area,Jyangra,Kolkata,Unfurnished,1,Contact Owner,4,True,True
2022-07-03,2,10000,700,1,Carpet Area,Baghajatin,Kolkata,Semi-Furnished,2,Contact Owner,1,True,False
2022-07-04,2,22000,1200,1,Super Area,Salt Lake City Sector 1,Kolkata,Semi-Furnished,2,Contact Agent,2,True,True
2022-05-23,2,8500,750,1,Carpet Area,Ramchandrapur north,Kolkata,Semi-Furnished,1,Contact Owner,2,True,True
2022-07-04,3,35000,1200,Ground,Super Area,Salt Lake City Sector 1,Kolkata,Semi-Furnished,3,Contact Agent,3,True,True
2022-06-12,2,7000,450,Ground,Carpet Area,"Gandhi Colony, Netaji Nagar",Kolkata,Unfurnished,1,Contact Owner,4,True,True
2022-06-26,3,8500,1430,Ground,Super Area,Baguihati,Kolkata,Semi-Furnished,1,Contact Owner,2,True,True
2022-05-09,2,6000,450,1,Super Area,Dum Dum Metro,Kolkata,Unfurnished,1,Contact Agent,3,True,True
2022-06-28,4,35000,800,Ground,Super Area,Behala,Kolkata,Semi-Furnished,3,Contact Owner,1,True,True
2022-06-03,1,6000,400,1,Super Area,Thakurpukur,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-04-23,2,8000,650,1,Super Area,"Garia Station, Garia",Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-07,1,5000,450,1,Carpet Area,"Fartabad, Garia",Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-05-24,2,6000,600,Ground,Super Area,Belgharia,Kolkata,Unfurnished,1,Contact Owner,4,True,True
2022-06-10,3,15000,1200,1,Carpet Area,Lake Town,Kolkata,Unfurnished,2,Contact Owner,3,False,True
2022-05-13,2,9000,700,3,Carpet Area,Baguiati,Kolkata,Unfurnished,1,Contact Owner,3,True,False
2022-05-13,1,5000,300,Ground,Carpet Area,Barrackpore,Kolkata,Unfurnished,1,Contact Agent,1,True,False
2022-05-26,3,8000,1200,1,Super Area,"Ramkrishna Pally, Kaikhali",Kolkata,Unfurnished,3,Contact Owner,4,True,True
2022-07-03,3,35000,1300,Ground,Carpet Area,Salt Lake City Sector 2,Kolkata,Unfurnished,2,Contact Agent,1,True,False
2022-06-27,1,5500,400,Ground,Super Area,"Shyam Villa V, Dum Dum",Kolkata,Unfurnished,1,Contact Agent,1,True,True
2022-07-03,3,35000,1320,Ground,Carpet Area,Salt Lake City Sector 1,Kolkata,Unfurnished,2,Contact Agent,2,True,False
2022-04-24,2,11000,1000,Ground,Super Area,"Anandapuri, Barrackpore",Kolkata,Furnished,2,Contact Owner,1,True,True
2022-04-28,2,10000,700,1,Carpet Area,"Sarat Ghosh Garden, Dhakuria",Kolkata,Unfurnished,1,Contact Owner,2,True,False
2022-05-10,2,6500,800,Ground,Carpet Area,locality,Kolkata,Unfurnished,2,Contact Owner,2,True,True
2022-06-08,2,6000,900,Ground,Super Area,Baguiati,Kolkata,Furnished,1,Contact Owner,3,True,True
2022-04-23,3,36125,1700,Ground,Super Area,Salt Lake City,Kolkata,Unfurnished,2,Contact Owner,2,True,True
2022-06-28,2,6800,600,Ground,Carpet Area,Purba Putiary,Kolkata,Unfurnished,1,Contact Owner,2,True,False
2022-06-20,2,8500,850,1,Carpet Area,Barasat,Kolkata,Unfurnished,2,Contact Owner,2,False,True
2022-05-22,2,5000,550,1,Carpet Area,Birati,Kolkata,Unfurnished,1,Contact Owner,3,True,False
2022-06-30,1,6500,650,Ground,Carpet Area,"Garia Station, Garia",Kolkata,Furnished,1,Contact Owner,2,True,True
2022-04-23,1,6500,800,Ground,Carpet Area,Santragachi,Kolkata,Unfurnished,1,Contact Owner,1,True,True
2022-05-31,2,4500,475,Ground,Super Area,Birati,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-06-19,1,6000,200,Ground,Carpet Area,Salt Lake City Sector 5,Kolkata,Unfurnished,1,Contact Agent,1,True,True
2022-06-03,1,10000,400,Ground,Carpet Area,Salt Lake City Sector 5,Kolkata,Unfurnished,1,Contact Agent,2,True,True
2022-05-18,1,12000,500,Ground,Super Area,"Madurdaha, Hussainpur",Kolkata,Furnished,1,Contact Agent,2,True,True
2022-06-19,2,12000,550,2,Carpet Area,Salt Lake City Sector 5,Kolkata,Unfurnished,1,Contact Agent,3,True,True
2022-05-31,2,12000,800,1,Super Area,Dum Dum,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-05-22,2,9000,1000,2,Super Area,Airport Area Behala,Kolkata,Furnished,2,Contact Owner,3,True,True
2022-06-23,1,5000,400,Ground,Carpet Area,Sonarpur,Kolkata,Semi-Furnished,1,Contact Owner,5,True,False
2022-06-15,1,6000,300,1,Carpet Area,"Picnic Garden, E M Bypass",Kolkata,Unfurnished,1,Contact Agent,2,True,True
2022-06-03,2,5500,450,1,Carpet Area,Bisharpara,Kolkata,Unfurnished,1,Contact Owner,1,True,True
2022-06-03,2,5500,450,1,Carpet Area,Bisharpara,Kolkata,Unfurnished,1,Contact Owner,2,True,True
2022-05-08,2,8500,1100,Ground,Carpet Area,Nayabad,Kolkata,Unfurnished,2,Contact Owner,1,True,True
2022-05-25,1,5000,450,2,Super Area,"Ananda Pally, Jadavpur",Kolkata,Unfurnished,1,Contact Owner,2,True,True
